code_region;code_departement;id_commune;nom_commune
24;18;18062;LE CHAUTAY
24;18;18063;CHAVANNES
24;18;18064;CHERY
24;18;18065;CHEZAL BENOIT
24;18;18066;CIVRAY
24;18;18067;CLEMONT
24;18;18068;COGNY
24;18;18069;COLOMBIERS
24;18;18070;CONCRESSAULT
24;18;18071;CONTRES
24;18;18072;CORNUSSE
24;18;18073;CORQUOY
24;18;18074;COUARGUES
24;18;18075;COURS LES BARRES
24;18;18076;COUST
24;18;18077;COUY
24;18;18078;CREZANCAY SUR CHER
24;18;18079;CREZANCY EN SANCERRE
24;18;18080;CROISY
24;18;18081;CROSSES
24;18;18082;CUFFY
24;18;18083;CULAN
24;18;18084;DAMPIERRE EN CROT
24;18;18085;DAMPIERRE EN GRACAY
24;18;18086;DREVANT
24;18;18087;DUN SUR AURON
24;18;18088;ENNORDRES
24;18;18089;EPINEUIL LE FLEURIEL
24;18;18090;ETRECHY
24;18;18091;FARGES ALLICHAMPS
24;18;18092;FARGES EN SEPTAINE
24;18;18093;FAVERDINES
24;18;18094;FEUX
24;18;18095;FLAVIGNY
24;18;18096;FOECY
24;18;18097;FUSSY
24;18;18098;GARDEFORT
24;18;18099;GARIGNY
24;18;18100;GENOUILLY
24;18;18101;GERMIGNY L EXEMPT
24;18;18102;GIVARDON
24;18;18103;GRACAY
24;18;18104;GROISES
24;18;18105;GRON
24;18;18106;GROSSOUVRE
24;18;18107;LA GROUTTE
24;18;18108;LA GUERCHE SUR L AUBOIS
24;18;18109;HENRICHEMONT
24;18;18110;HERRY
24;18;18111;HUMBLIGNY
24;18;18112;IDS ST ROCH
24;18;18113;IGNOL
24;18;18114;INEUIL
24;18;18115;IVOY LE PRE
24;18;18116;JALOGNES
24;18;18117;JARS
24;18;18118;JOUET SUR L AUBOIS
24;18;18119;JUSSY CHAMPAGNE
24;18;18120;JUSSY LE CHAUDRIER
24;18;18121;LANTAN
24;18;18122;LAPAN
24;18;18123;LAVERDINES
24;18;18124;LAZENAY
24;18;18125;LERE
24;18;18126;LEVET
24;18;18127;LIGNIERES
24;18;18128;LIMEUX
24;18;18129;LISSAY LOCHY
24;18;18130;LOYE SUR ARNON
24;18;18131;LUGNY BOURBONNAIS
24;18;18132;LUGNY CHAMPAGNE
24;18;18133;LUNERY
24;18;18134;LURY SUR ARNON
24;18;18135;MAISONNAIS
24;18;18136;MARCAIS
24;18;18137;MAREUIL SUR ARNON
24;18;18138;MARMAGNE
24;18;18139;MARSEILLES LES AUBIGNY
24;18;18140;MASSAY
24;18;18141;MEHUN SUR YEVRE
24;18;18142;MEILLANT
24;18;18143;MENETOU COUTURE
24;18;18144;MENETOU RATEL
24;18;18145;MENETOU SALON
24;18;18146;MENETREOL SOUS SANCERRE
24;18;18147;MENETREOL SUR SAULDRE
24;18;18148;MEREAU
24;18;18149;MERY ES BOIS
24;18;18150;MERY SUR CHER
24;18;18151;MONTIGNY
24;18;18152;MONTLOUIS
24;18;18153;MORLAC
24;18;18154;MORNAY BERRY
24;18;18155;MORNAY SUR ALLIER
24;18;18156;MOROGUES
24;18;18157;MORTHOMIERS
24;18;18158;MOULINS SUR YEVRE
24;18;18159;NANCAY
24;18;18160;NERONDES
24;18;18161;NEUILLY EN DUN
24;18;18162;NEUILLY EN SANCERRE
24;18;18163;NEUVY DEUX CLOCHERS
24;18;18164;NEUVY LE BARROIS
24;18;18165;NEUVY SUR BARANGEON
24;18;18166;NOHANT EN GOUT
24;18;18167;NOHANT EN GRACAY
24;18;18168;LE NOYER
24;18;18169;NOZIERES
24;18;18170;OIZON
24;18;18171;ORCENAIS
24;18;18172;ORVAL
24;18;18173;OSMERY
24;18;18174;OSMOY
24;18;18175;OUROUER LES BOURDELINS
24;18;18176;PARASSY
24;18;18177;PARNAY
24;18;18178;LA PERCHE
24;18;18179;PIGNY
24;18;18180;PLAIMPIED GIVAUDINS
24;18;18181;PLOU
24;18;18182;POISIEUX
24;18;18183;LE PONDY
24;18;18184;PRECY
24;18;18185;PRESLY
24;18;18186;PREUILLY
24;18;18187;PREVERANGES
24;18;18188;PRIMELLES
24;18;18189;QUANTILLY
24;18;18190;QUINCY
24;18;18191;RAYMOND
24;18;18192;REIGNY
24;18;18193;REZAY
24;18;18194;RIANS
24;18;18195;SAGONNE
24;18;18196;ST AIGNAN DES NOYERS
24;18;18197;ST AMAND MONTROND
24;18;18198;ST AMBROIX
24;18;18199;ST BAUDEL
24;18;18200;ST BOUIZE
24;18;18201;ST CAPRAIS
24;18;18202;ST CEOLS
24;18;18203;ST CHRISTOPHE LE CHAUDRY
24;18;18204;ST DENIS DE PALIN
24;18;18205;ST DOULCHARD
24;18;18206;ST ELOY DE GY
24;18;18207;ST FLORENT SUR CHER
24;18;18208;STE GEMME EN SANCERROIS
24;18;18209;ST GEORGES DE POISIEUX
24;18;18210;ST GEORGES SUR LA PREE
24;18;18211;ST GEORGES SUR MOULON
24;18;18212;ST GERMAIN DES BOIS
24;18;18213;ST GERMAIN DU PUY
24;18;18214;ST HILAIRE DE COURT
24;18;18215;ST HILAIRE DE GONDILLY
24;18;18216;ST HILAIRE EN LIGNIERES
24;18;18217;ST JEANVRIN
24;18;18218;ST JUST
24;18;18219;ST LAURENT
24;18;18220;ST LEGER LE PETIT
24;18;18221;ST LOUP DES CHAUMES
24;18;18222;STE LUNAISE
24;18;18223;ST MARTIN D AUXIGNY
24;18;18224;ST MARTIN DES CHAMPS
24;18;18225;ST MAUR
24;18;18226;ST MICHEL DE VOLANGIS
24;18;18227;STE MONTAINE
24;18;18228;ST OUTRILLE
24;18;18229;ST PALAIS
24;18;18230;ST PIERRE LES BOIS
24;18;18231;ST PIERRE LES ETIEUX
24;18;18232;ST PRIEST LA MARCHE
24;18;18233;ST SATUR
24;18;18234;ST SATURNIN
24;18;18235;STE SOLANGE
24;18;18236;ST SYMPHORIEN
24;18;18237;STE THORETTE
24;18;18238;ST VITTE
24;18;18239;SALIGNY LE VIF
24;18;18240;SANCERGUES
24;18;18241;SANCERRE
24;18;18242;SANCOINS
24;18;18243;SANTRANGES
24;18;18244;SAUGY
24;18;18245;SAULZAIS LE POTIER
24;18;18246;SAVIGNY EN SANCERRE
24;18;18247;SAVIGNY EN SEPTAINE
24;18;18248;SENNECAY
24;18;18249;SENS BEAUJEU
24;18;18250;SERRUELLES
24;18;18251;SEVRY
24;18;18252;SIDIAILLES
24;18;18253;SOULANGIS
24;18;18254;SOYE EN SEPTAINE
24;18;18255;LE SUBDRAY
24;18;18256;SUBLIGNY
24;18;18257;SURY PRES LERE
24;18;18258;SURY EN VAUX
24;18;18259;SURY ES BOIS
24;18;18260;TENDRON
24;18;18261;THAUMIERS
24;18;18262;THAUVENAY
24;18;18263;THENIOUX
24;18;18264;THOU
24;18;18265;TORTERON
24;18;18266;TOUCHAY
24;18;18267;TROUY
24;18;18268;UZAY LE VENON
24;18;18269;VAILLY SUR SAULDRE
24;18;18270;VALLENAY
24;18;18271;VASSELAY
24;18;18272;VEAUGUES
24;18;18273;VENESMES
24;18;18274;VERDIGNY
24;18;18275;VEREAUX
24;18;18276;VERNAIS
24;18;18277;VERNEUIL
24;18;18278;VESDUN
24;18;18279;VIERZON
24;18;18280;VIGNOUX SOUS LES AIX
24;18;18281;VIGNOUX SUR BARANGEON
24;18;18282;VILLABON
24;18;18283;VILLECELIN
24;18;18284;VILLEGENON
24;18;18285;VILLENEUVE SUR CHER
24;18;18286;VILLEQUIERS
24;18;18287;VINON
24;18;18288;VORLY
24;18;18289;VORNAY
24;18;18290;VOUZERON
75;19;19001;AFFIEUX
75;19;19002;AIX
75;19;19003;ALBIGNAC
75;19;19004;ALBUSSAC
75;19;19005;ALLASSAC
75;19;19006;ALLEYRAT
75;19;19007;ALTILLAC
75;19;19008;AMBRUGEAT
75;19;19009;LES ANGLES SUR CORREZE
75;19;19010;ARGENTAT
75;19;19011;ARNAC POMPADOUR
75;19;19012;ASTAILLAC
75;19;19013;AUBAZINES
75;19;19014;AURIAC
75;19;19015;AYEN
75;19;19016;BAR
75;19;19017;BASSIGNAC LE BAS
75;19;19018;BASSIGNAC LE HAUT
75;19;19019;BEAULIEU SUR DORDOGNE
75;19;19020;BEAUMONT
75;19;19021;BELLECHASSAGNE
75;19;19022;BENAYES
75;19;19023;BEYNAT
75;19;19024;BEYSSAC
75;19;19025;BEYSSENAC
75;19;19026;BILLAC
75;19;19027;BONNEFOND
75;19;19028;BORT LES ORGUES
75;19;19029;BRANCEILLES
75;19;19030;BRIGNAC LA PLAINE
75;19;19031;BRIVE LA GAILLARDE
75;19;19032;BRIVEZAC
75;19;19033;BUGEAT
75;19;19034;CAMPS ST MATHURIN LEOBAZEL
75;19;19035;CHABRIGNAC
75;19;19036;CHAMBERET
75;19;19037;CHAMBOULIVE
75;19;19038;CHAMEYRAT
75;19;19039;CHAMPAGNAC LA NOAILLE
75;19;19040;CHAMPAGNAC LA PRUNE
75;19;19041;CHANAC LES MINES
75;19;19042;CHANTEIX
75;19;19043;LA CHAPELLE AUX BROCS
75;19;19044;LA CHAPELLE AUX SAINTS
75;19;19045;LA CHAPELLE ST GERAUD
75;19;19046;CHAPELLE SPINASSE
75;19;19047;CHARTRIER FERRIERE
75;19;19048;LE CHASTANG
75;19;19049;CHASTEAUX
75;19;19050;CHAUFFOUR SUR VELL
75;19;19051;CHAUMEIL
75;19;19052;CHAVANAC
75;19;19053;CHAVEROCHE
75;19;19054;CHENAILLER MASCHEIX
75;19;19055;CHIRAC BELLEVUE
75;19;19056;CLERGOUX
75;19;19057;COLLONGES LA ROUGE
75;19;19058;COMBRESSOL
75;19;19059;CONCEZE
75;19;19060;CONDAT SUR GANAVEIX
75;19;19061;CORNIL
75;19;19062;CORREZE
75;19;19063;COSNAC
75;19;19064;COUFFY SUR SARSONNE
75;19;19065;COURTEIX
75;19;19066;CUBLAC
75;19;19067;CUREMONTE
75;19;19068;DAMPNIAT
75;19;19069;DARAZAC
75;19;19070;DARNETS
75;19;19071;DAVIGNAC
75;19;19072;DONZENAC
75;19;19073;EGLETONS
75;19;19074;L EGLISE AUX BOIS
75;19;19075;ESPAGNAC
75;19;19076;ESPARTIGNAC
75;19;19077;ESTIVALS
75;19;19078;ESTIVAUX
75;19;19079;EYBURIE
75;19;19080;EYGURANDE
75;19;19081;EYREIN
75;19;19082;FAVARS
75;19;19083;FEYT
75;19;19084;FORGES
75;19;19085;GIMEL LES CASCADES
75;19;19086;GOULLES
75;19;19087;GOURDON MURAT
75;19;19088;GRANDSAIGNE
75;19;19089;GROS CHASTANG
75;19;19090;GUMOND
75;19;19091;HAUTEFAGE
75;19;19092;LE JARDIN
75;19;19093;JUGEALS NAZARETH
75;19;19094;JUILLAC
75;19;19095;LACELLE
75;19;19096;LADIGNAC SUR RONDELLES
75;19;19097;LAFAGE SUR SOMBRE
75;19;19098;LAGARDE ENVAL
75;19;19099;LAGLEYGEOLLE
75;19;19100;LAGRAULIERE
75;19;19101;LAGUENNE
75;19;19102;LAMAZIERE BASSE
75;19;19103;LAMAZIERE HAUTE
75;19;19104;LAMONGERIE
75;19;19105;LANTEUIL
75;19;19106;LAPLEAU
75;19;19107;LARCHE
75;19;19108;LAROCHE PRES FEYT
75;19;19109;LASCAUX
75;19;19110;LATRONCHE
75;19;19111;LAVAL SUR LUZEGE
75;19;19112;LESTARDS
75;19;19113;LIGINIAC
75;19;19114;LIGNAREIX
75;19;19115;LIGNEYRAC
75;19;19116;LIOURDRES
75;19;19117;LISSAC SUR COUZE
75;19;19118;LE LONZAC
75;19;19119;LOSTANGES
75;19;19120;LOUIGNAC
75;19;19121;LUBERSAC
75;19;19122;MADRANGES
75;19;19123;MALEMORT SUR CORREZE
75;19;19124;MANSAC
75;19;19125;MARCILLAC LA CROISILLE
75;19;19126;MARCILLAC LA CROZE
75;19;19127;MARC LA TOUR
75;19;19128;MARGERIDES
75;19;19129;MASSERET
75;19;19130;MAUSSAC
75;19;19131;MEILHARDS
75;19;19132;MENOIRE
75;19;19133;MERCOEUR
75;19;19134;MERLINES
75;19;19135;MESTES
75;19;19136;MEYMAC
75;19;19137;MEYRIGNAC L EGLISE
75;19;19138;MEYSSAC
75;19;19139;MILLEVACHES
75;19;19140;MONCEAUX SUR DORDOGNE
75;19;19141;MONESTIER MERLINES
75;19;19142;MONESTIER PORT DIEU
75;19;19143;MONTAIGNAC ST HIPPOLYTE
75;19;19144;MONTGIBAUD
75;19;19145;MOUSTIER VENTADOUR
75;19;19146;NAVES
75;19;19147;NESPOULS
75;19;19148;NEUVIC
75;19;19149;NEUVILLE
75;19;19150;NOAILHAC
75;19;19151;NOAILLES
75;19;19152;NONARDS
75;19;19153;OBJAT
75;19;19154;ORGNAC SUR VEZERE
75;19;19155;ORLIAC DE BAR
75;19;19156;PALAZINGES
75;19;19157;PALISSE
75;19;19158;PANDRIGNES
75;19;19159;PERET BEL AIR
75;19;19160;PEROLS SUR VEZERE
75;19;19161;PERPEZAC LE BLANC
75;19;19162;PERPEZAC LE NOIR
75;19;19163;LE PESCHER
75;19;19164;PEYRELEVADE
75;19;19165;PEYRISSAC
75;19;19166;PIERREFITTE
75;19;19167;CONFOLENT PORT DIEU
75;19;19168;PRADINES
75;19;19169;PUY D ARNAC
75;19;19170;QUEYSSAC LES VIGNES
75;19;19171;REYGADE
75;19;19172;RILHAC TREIGNAC
75;19;19173;RILHAC XAINTRIE
75;19;19174;LA ROCHE CANILLAC
75;19;19175;ROCHE LE PEYROUX
75;19;19176;ROSIERS D EGLETONS
75;19;19177;ROSIERS DE JUILLAC
75;19;19178;SADROC
75;19;19179;SAILLAC
75;19;19180;ST ANGEL
75;19;19181;ST AUGUSTIN
75;19;19182;ST AULAIRE
75;19;19183;ST BAZILE DE LA ROCHE
75;19;19184;ST BAZILE DE MEYSSAC
75;19;19185;ST BONNET AVALOUZE
75;19;19186;ST BONNET ELVERT
75;19;19187;ST BONNET LA RIVIERE
75;19;19188;ST BONNET L ENFANTIER
75;19;19189;ST BONNET TOURS DE MERLE
75;19;19190;ST BONNET PRES BORT
75;19;19191;ST CERNIN DE LARCHE
75;19;19192;ST CHAMANT
75;19;19193;ST CIRGUES LA LOUTRE
75;19;19194;ST CLEMENT
75;19;19195;ST CYPRIEN
75;19;19196;ST CYR LA ROCHE
75;19;19197;ST DEZERY
75;19;19198;ST ELOY LES TUILERIES
75;19;19199;ST ETIENNE AUX CLOS
75;19;19200;ST ETIENNE LA GENESTE
75;19;19201;ST EXUPERY LES ROCHES
75;19;19202;STE FEREOLE
75;19;19203;STE FORTUNADE
75;19;19204;ST FREJOUX
75;19;19205;ST GENIEZ O MERLE
75;19;19206;ST GERMAIN LAVOLPS
75;19;19207;ST GERMAIN LES VERGNES
75;19;19208;ST HILAIRE FOISSAC
75;19;19209;ST HILAIRE LES COURBES
75;19;19210;ST HILAIRE LUC
75;19;19211;ST HILAIRE PEYROUX
75;19;19212;ST HILAIRE TAURIEUX
75;19;19213;ST JAL
75;19;19214;ST JULIEN AUX BOIS
75;19;19215;ST JULIEN LE PELERIN
75;19;19216;ST JULIEN LE VENDOMOIS
75;19;19217;ST JULIEN MAUMONT
75;19;19218;ST JULIEN PRES BORT
75;19;19219;STE MARIE LAPANOUZE
75;19;19220;ST MARTIAL DE GIMEL
75;19;19221;ST MARTIAL ENTRAYGUES
75;19;19222;ST MARTIN LA MEANNE
75;19;19223;ST MARTIN SEPERT
75;19;19224;ST MATHURIN LEOBAZEL
75;19;19225;ST MERD DE LAPLEAU
75;19;19226;ST MERD LES OUSSINES
75;19;19227;ST MEXANT
75;19;19228;ST PANTALEON DE LAPLEAU
75;19;19229;ST PANTALEON DE LARCHE
75;19;19230;ST PARDOUX CORBIER
75;19;19231;ST PARDOUX LA CROISILLE
75;19;19232;ST PARDOUX LE NEUF
75;19;19233;ST PARDOUX LE VIEUX
75;19;19234;ST PARDOUX L ORTIGIER
75;19;19235;ST PAUL
75;19;19236;ST PRIEST DE GIMEL
75;19;19237;ST PRIVAT
75;19;19238;ST REMY
75;19;19239;ST ROBERT
75;19;19240;ST SALVADOUR
75;19;19241;ST SETIERS
75;19;19242;ST SOLVE
75;19;19243;ST SORNIN LAVOLPS
75;19;19244;ST SULPICE LES BOIS
75;19;19245;ST SYLVAIN
75;19;19246;ST VIANCE
75;19;19247;ST VICTOUR
75;19;19248;ST YBARD
75;19;19249;ST YRIEIX LE DEJALAT
75;19;19250;SALON LA TOUR
75;19;19251;SARRAN
75;19;19252;SARROUX
75;19;19253;SEGONZAC
75;19;19254;SEGUR LE CHATEAU
75;19;19255;SEILHAC
75;19;19256;SERANDON
75;19;19257;SERILHAC
75;19;19258;SERVIERES LE CHATEAU
75;19;19259;SEXCLES
75;19;19260;SIONIAC
75;19;19261;SORNAC
75;19;19262;SOUDAINE LAVINADIERE
75;19;19263;SOUDEILLES
75;19;19264;SOURSAC
75;19;19265;TARNAC
75;19;19266;THALAMY
75;19;19267;LA TOURETTE
75;19;19268;TOY VIAM
75;19;19269;TREIGNAC
75;19;19270;TROCHE
75;19;19271;TUDEILS
75;19;19272;TULLE
75;19;19273;TURENNE
75;19;19274;USSAC
75;19;19275;USSEL
75;19;19276;UZERCHE
75;19;19277;VALIERGUES
75;19;19278;VARETZ
75;19;19279;VARS SUR ROSEIX
75;19;19280;VEGENNES
75;19;19281;VEIX
75;19;19282;VENARSAL
75;19;19283;VEYRIERES
75;19;19284;VIAM
75;19;19285;VIGEOIS
75;19;19286;VIGNOLS
75;19;19287;VITRAC SUR MONTANE
75;19;19288;VOUTEZAC
75;19;19289;YSSANDON
27;21;21001;AGENCOURT
27;21;21002;AGEY
27;21;21003;AHUY
27;21;21004;AIGNAY LE DUC
27;21;21005;AISEREY
27;21;21006;AISEY SUR SEINE
27;21;21007;AISY SOUS THIL
27;21;21008;ALISE STE REINE
27;21;21009;ALLEREY
27;21;21010;ALOXE CORTON
27;21;21011;AMPILLY LES BORDES
27;21;21012;AMPILLY LE SEC
27;21;21013;ANCEY
27;21;21014;ANTHEUIL
27;21;21015;ANTIGNY LA VILLE
27;21;21016;ARCEAU
27;21;21017;ARCENANT
27;21;21018;ARCEY
27;21;21019;ARCON
27;21;21020;ARCONCEY
27;21;21021;ARC SUR TILLE
27;21;21022;ARGILLY
27;21;21023;ARNAY LE DUC
27;21;21024;ARNAY SOUS VITTEAUX
27;21;21025;ARRANS
27;21;21026;ASNIERES EN MONTAGNE
27;21;21027;ASNIERES LES DIJON
27;21;21028;ATHEE
27;21;21029;ATHIE
27;21;21030;AUBAINE
27;21;21031;AUBIGNY EN PLAINE
27;21;21032;AUBIGNY LA RONCE
27;21;21033;AUBIGNY LES SOMBERNON
27;21;21034;AUTRICOURT
27;21;21035;AUVILLARS SUR SAONE
27;21;21036;AUXANT
27;21;21037;AUXEY DURESSES
27;21;21038;AUXONNE
27;21;21039;AVELANGES
27;21;21040;AVOSNES
27;21;21041;AVOT
27;21;21042;BAGNOT
27;21;21043;BAIGNEUX LES JUIFS
27;21;21044;BALOT
27;21;21045;BARBIREY SUR OUCHE
27;21;21046;BARD LE REGULIER
27;21;21047;BARD LES EPOISSES
27;21;21048;BARGES
27;21;21049;BARJON
27;21;21050;BAUBIGNY
27;21;21051;BAULME LA ROCHE
27;21;21052;BEAULIEU
27;21;21053;BEAUMONT SUR VINGEANNE
27;21;21054;BEAUNE
27;21;21055;BEAUNOTTE
27;21;21056;BEIRE LE CHATEL
27;21;21057;BEIRE LE FORT
27;21;21058;BELAN SUR OURCE
27;21;21059;BELLEFOND
27;21;21060;BELLENEUVE
27;21;21061;BELLENOD SUR SEINE
27;21;21062;BELLENOT SOUS POUILLY
27;21;21063;BENEUVRE
27;21;21064;BENOISEY
27;21;21065;BESSEY EN CHAUME
27;21;21066;BESSEY LA COUR
27;21;21067;BESSEY LES CITEAUX
27;21;21068;BEUREY BAUGUAY
27;21;21069;BEURIZOT
27;21;21070;BEVY
27;21;21071;BEZE
27;21;21072;BEZOUOTTE
27;21;21073;BIERRE LES SEMUR
27;21;21074;BILLEY
27;21;21075;BILLY LES CHANCEAUX
27;21;21076;BINGES
27;21;21077;BISSEY LA COTE
27;21;21078;BISSEY LA PIERRE
27;21;21079;BLAGNY SUR VINGEANNE
27;21;21080;BLAISY BAS
27;21;21081;BLAISY HAUT
27;21;21082;BLANCEY
27;21;21083;BLANOT
27;21;21084;SOURCE-SEINE
27;21;21085;BLIGNY LE SEC
27;21;21086;BLIGNY LES BEAUNE
27;21;21087;BLIGNY SUR OUCHE
27;21;21088;BONCOURT LE BOIS
27;21;21089;BONNENCONTRE
27;21;21090;BOUDREVILLE
27;21;21091;BOUHEY
27;21;21092;BOUILLAND
27;21;21093;BOUIX
27;21;21094;BOURBERAIN
27;21;21095;BOUSSELANGE
27;21;21096;BOUSSENOIS
27;21;21097;BOUSSEY
27;21;21098;BOUX SOUS SALMAISE
27;21;21099;BOUZE LES BEAUNE
27;21;21100;BRAIN
27;21;21101;BRAUX
27;21;21102;BRAZEY EN MORVAN
27;21;21103;BRAZEY EN PLAINE
27;21;21104;BREMUR ET VAUROIS
27;21;21105;BRESSEY SUR TILLE
27;21;21106;BRETENIERE
27;21;21107;BRETIGNY
27;21;21108;BRIANNY
27;21;21109;BRION SUR OURCE BELAN
27;21;21110;BROCHON
27;21;21111;BROGNON
27;21;21112;BROIN
27;21;21113;BROINDON
27;21;21114;BUFFON
27;21;21115;BUNCEY
27;21;21116;BURE LES TEMPLIERS
27;21;21117;BUSSEAUT
27;21;21118;BUSSEROTTE ET MONTENAILLE
27;21;21119;BUSSIERES
27;21;21120;LA BUSSIERE SUR OUCHE
27;21;21121;BUSSY LA PESLE
27;21;21122;BUSSY LE GRAND
27;21;21123;BUXEROLLES
27;21;21124;CENSEREY
27;21;21125;CERILLY
27;21;21126;CESSEY SUR TILLE
27;21;21127;CHAIGNAY
27;21;21128;CHAILLY SUR ARMANCON
27;21;21129;CHAMBAIN
27;21;21130;CHAMBEIRE
27;21;21131;CHAMBLANC
27;21;21132;CHAMBOEUF
27;21;21133;CHAMBOLLE MUSIGNY
27;21;21134;CHAMESSON
27;21;21135;CHAMPAGNE SUR VINGEANNE
27;21;21136;CHAMPAGNY
27;21;21137;CHAMP D OISEAU
27;21;21138;CHAMPDOTRE
27;21;21139;CHAMPEAU EN MORVAN
27;21;21140;CHAMPIGNOLLES
27;21;21141;CHAMPRENAULT
27;21;21142;CHANCEAUX
27;21;21143;CHANNAY
27;21;21144;CHARENCEY
27;21;21145;CHARIGNY
27;21;21146;CHARMES
27;21;21147;CHARNY
27;21;21148;CHARREY SUR SAONE
27;21;21149;CHARREY SUR SEINE
27;21;21150;CHASSAGNE MONTRACHET
27;21;21151;CHASSEY
27;21;21152;CHATEAUNEUF
27;21;21153;CHATELLENOT
27;21;21154;CHATILLON SUR SEINE
27;21;21155;CHAUDENAY LA VILLE
27;21;21156;CHAUDENAY LE CHATEAU
27;21;21157;CHAUGEY
27;21;21158;CHAUME ET COURCHAMP
27;21;21159;LA CHAUME
27;21;21160;CHAUME LES BAIGNEUX
27;21;21161;CHAUMONT LE BOIS
27;21;21162;CHAUX
27;21;21163;CHAZEUIL
27;21;21164;CHAZILLY
27;21;21165;CHEMIN D AISEY
27;21;21166;CHENOVE
27;21;21167;CHEUGE
27;21;21168;CHEVANNAY
27;21;21169;CHEVANNES
27;21;21170;CHEVIGNY EN VALIERE
27;21;21171;CHEVIGNY ST SAUVEUR
27;21;21172;CHIVRES
27;21;21173;CHOREY LES BEAUNE
27;21;21174;CIREY LES NOLAY
27;21;21175;CIREY LES PONTAILLER
27;21;21176;CIVRY EN MONTAGNE
27;21;21177;CLAMEREY
27;21;21178;CLEMENCEY
27;21;21179;CLENAY
27;21;21180;CLERY
27;21;21181;CLOMOT
27;21;21182;COLLONGES LES BEVY
27;21;21183;COLLONGES LES PREMIERES
27;21;21184;COLOMBIER
27;21;21185;COMBERTAULT
27;21;21186;COMBLANCHIEN
27;21;21187;COMMARIN
27;21;21188;CONCOEUR ET CORBOIN
27;21;21189;CORBERON
27;21;21190;CORCELLES LES ARTS
27;21;21191;CORCELLES LES CITEAUX
27;21;21192;CORCELLES LES MONTS
27;21;21193;CORGENGOUX
27;21;21194;CORGOLOIN
27;21;21195;CORMOT LE GRAND
27;21;21196;CORPEAU
27;21;21197;CORPOYER LA CHAPELLE
27;21;21198;CORROMBLES
27;21;21199;CORSAINT
27;21;21200;COUCHEY
27;21;21201;COULMIER LE SEC
27;21;21202;COURBAN
27;21;21203;COURCELLES FREMOY
27;21;21204;COURCELLES LES MONTBARD
27;21;21205;COURCELLES LES SEMUR
27;21;21206;COURCHAMP
27;21;21207;COURLON
27;21;21208;COURTIVRON
27;21;21209;COUTERNON
27;21;21210;CREANCEY
27;21;21211;CRECEY SUR TILLE
27;21;21212;CREPAND
27;21;21213;CRIMOLOIS
27;21;21214;CRUGEY
27;21;21215;CUISEREY
27;21;21216;CULETRE
27;21;21217;CURLEY
27;21;21218;CURTIL ST SEINE
27;21;21219;CURTIL VERGY
27;21;21220;CUSSEY LES FORGES
27;21;21221;CUSSY LA COLONNE
27;21;21222;CUSSY LE CHATEL
27;21;21223;DAIX
27;21;21224;DAMPIERRE EN MONTAGNE
27;21;21225;DAMPIERRE ET FLEE
27;21;21226;DARCEY
27;21;21227;DAROIS
27;21;21228;DETAIN ET BRUANT
27;21;21229;DIANCEY
27;21;21230;DIENAY
27;21;21231;DIJON
27;21;21232;DOMPIERRE EN MORVAN
27;21;21233;DRAMBON
27;21;21234;DREE
27;21;21235;DUESME
27;21;21236;EBATY
27;21;21237;ECHALOT
27;21;21238;ECHANNAY
27;21;21239;ECHENON
27;21;21240;ECHEVANNES
27;21;21241;ECHEVRONNE
27;21;21242;ECHIGEY
27;21;21243;ECUTIGNY
27;21;21244;EGUILLY
27;21;21245;EPAGNY
27;21;21246;EPERNAY SOUS GEVREY
27;21;21247;EPOISSES
27;21;21248;ERINGES
27;21;21249;ESBARRES
27;21;21250;ESSAROIS
27;21;21251;ESSEY
27;21;21252;ETAIS
27;21;21253;ETALANTE
27;21;21254;L ETANG VERGY
27;21;21255;ETAULES
27;21;21256;ETEVAUX
27;21;21257;ETORMAY
27;21;21258;ETROCHEY
27;21;21259;FAIN LES MONTBARD
27;21;21260;FAIN LES MOUTIERS
27;21;21261;FAUVERNEY
27;21;21262;FAVEROLLES LES LUCEY
27;21;21263;FENAY
27;21;21264;LE FETE
27;21;21265;FIXIN
27;21;21266;FLACEY
27;21;21267;FLAGEY ECHEZEAUX
27;21;21268;FLAGEY LES AUXONNE
27;21;21269;FLAMMERANS
27;21;21270;FLAVIGNEROT
27;21;21271;FLAVIGNY SUR OZERAIN
27;21;21272;FLEE
27;21;21273;FLEUREY SUR OUCHE
27;21;21274;FOISSY
27;21;21275;FONCEGRIVE
27;21;21276;FONTAINES EN DUESMOIS
27;21;21277;FONTAINE FRANCAISE
27;21;21278;FONTAINE LES DIJON
27;21;21279;FONTAINES LES SECHES
27;21;21280;FONTANGY
27;21;21281;FONTENELLE
27;21;21282;FORLEANS
27;21;21283;FRAIGNOT ET VESVROTTE
27;21;21284;FRANCHEVILLE
27;21;21285;FRANXAULT
27;21;21286;FRENOIS
27;21;21287;FRESNES
27;21;21288;FROLOIS
27;21;21289;FUSSEY
27;21;21290;GEMEAUX
27;21;21291;GENAY
27;21;21292;GENLIS
27;21;21293;GERGUEIL
27;21;21294;GERLAND
27;21;21295;GEVREY CHAMBERTIN
27;21;21296;GEVROLLES
27;21;21297;GILLY LES CITEAUX
27;21;21298;GISSEY LE VIEIL
27;21;21299;GISSEY SOUS FLAVIGNY
27;21;21300;GISSEY SUR OUCHE
27;21;21301;GLANON
27;21;21302;GOMMEVILLE
27;21;21303;LES GOULLES
